yr_m,port,in_jp,in_fr,in_tr,em_jp,em_fr,em_tr
2018-09-01,高　　 知(空港),0,0,0,0,0,0
2018-09-01,徳　　 島(空港),0,0,0,0,0,0
2018-09-01,高　　 松(空港),2980,9241,0,2666,9807,0
2018-09-01,広島,0,2,0,0,0,0
2018-09-01,尾道糸崎,0,0,0,0,0,0
2018-09-01,呉,0,0,0,3,1,0
2018-09-01,宇野,0,0,0,0,0,0
2018-09-01,土生,0,0,0,0,0,0
2018-09-01,水島,0,3,0,0,3,0
2018-09-01,浜田,0,0,0,0,6,0
2018-09-01,境,15,965,0,54,1097,0
2018-09-01,福山,0,0,0,2,1,0
2018-09-01,常石,0,0,0,0,1,0
2018-09-01,瀬戸田,0,0,0,0,0,0
2018-09-01,安芸津,0,0,0,0,1,0
2018-09-01,能地,0,0,0,0,0,0
2018-09-01,米　　 子(空港),868,2819,0,735,2780,0
2018-09-01,出　　 雲(空港),0,0,0,0,0,0
2018-09-01,岡　　 山(空港),6817,9623,0,6434,9917,1
2018-09-01,鳥　　 取(空港),0,125,0,0,125,0
2018-09-01,石　　 見(空港),0,0,0,0,0,0
2018-09-01,広　　 島(空港),7644,8791,64,7325,6995,65
2018-09-01,関　　 門(下関),765,4855,1,724,4862,1
2018-09-01,宇部,0,0,0,0,1,0
2018-09-01,徳山下松,0,0,0,3,0,0
2018-09-01,萩,0,0,0,0,0,0
2018-09-01,岩　　 国(空港),0,37,0,0,33,0
2018-09-01,山口宇部(空港),0,0,0,0,0,0
2018-09-01,福　　 岡(空港),107246,195369,785,96522,195210,876
2018-09-01,博多,4993,9267,7,4666,9249,12
2018-09-01,三池,0,0,0,0,0,0
2018-09-01,唐津,0,0,0,0,0,0
2018-09-01,長崎,190,616,0,9,40,0
2018-09-01,佐世保,127,736,0,122,741,0
2018-09-01,厳原,25,4675,0,13,4755,0
2018-09-01,三角,0,0,0,0,0,0
2018-09-01,比田勝,187,27241,0,199,27777,0
2018-09-01,佐伯,0,0,0,0,0,0
2018-09-01,佐賀関,0,0,0,0,0,0
2018-09-01,大分,0,0,0,0,1,0
2018-09-01,水俣,0,0,0,0,0,0
2018-09-01,八代,0,2,0,0,0,0
2018-09-01,伊万里,0,0,0,0,0,0
2018-09-01,別府,0,0,0,0,0,0
2018-09-01,臼杵,0,0,0,0,0,0
2018-09-01,熊　　 本(空港),1335,5016,0,1284,5421,0
2018-09-01,長洲,0,0,0,0,0,0
2018-09-01,長　　 崎(空港),606,1739,0,591,1709,0
2018-09-01,大　　 分(空港),513,4188,0,551,3715,0
2018-09-01,福　　 江(空港),0,0,0,0,0,0
2018-09-01,関　　 門(門司),0,1,0,6,0,0
2018-09-01,関　　 門(戸畑),0,3,0,0,10,0
2018-09-01,北 九 州(空港),2667,10724,0,2390,11438,1
2018-09-01,佐護,0,0,0,0,0,0
2018-09-01,鹿児島,995,4420,7,2,3,0
2018-09-01,鹿 児 島(空港),2724,10392,0,2435,10244,2
2018-09-01,名瀬,0,0,0,88,4,0
2018-09-01,細島,0,0,0,0,0,0
2018-09-01,志布志,0,0,0,0,0,0
2018-09-01,喜入,0,2,0,0,0,0
2018-09-01,宮　　 崎(空港),1244,4358,1,1189,4568,3
2018-09-01,川内,0,0,0,0,0,0
2018-09-01,佐　　 賀(空港),1306,7769,6,1098,8095,6
2018-09-01,那覇,458,73,0,10,20,0
2018-09-01,那　　 覇(空港),11953,145881,2483,11528,150540,2063
2018-09-01,嘉 手 納(空港),1,47,0,10,65,0
2018-09-01,平良,11,28,0,340,60,0
2018-09-01,石垣,5,10,0,144,10,0
2018-09-01,普 天 間(空港),0,0,0,0,0,0
2018-09-01,石　　 垣(空港),345,4778,3,286,4933,0
2018-09-01,本部,0,0,0,0,0,0
2018-09-01,金武中城,0,2,0,0,2,0
2018-09-01,その他,0,12,0,394,224,0
2018-10-01,釧路,0,858,0,0,0,0
2018-10-01,稚内,0,0,0,0,0,0
2018-10-01,根室,0,67,0,0,71,0
2018-10-01,小樽,28,2192,0,0,23,0
2018-10-01,室蘭,0,0,0,0,0,0
2018-10-01,函館,28,1794,0,4,0,0
2018-10-01,留萌,0,0,0,0,0,0
2018-10-01,苫小牧,0,1,0,0,1,0
2018-10-01,新 千 歳(空港),15969,107689,53,17245,107844,5
2018-10-01,網走,0,0,0,0,0,0
2018-10-01,花咲,0,1,0,0,1,0
2018-10-01,紋別,0,0,0,0,0,0
2018-10-01,函　　 館(空港),193,6560,0,184,6123,0
2018-10-01,釧　　 路(空港),0,0,0,0,36,0
2018-10-01,帯　　 広(空港),0,0,0,0,0,0
2018-10-01,石狩湾,0,0,0,0,0,0
2018-10-01,女 満 別(空港),0,36,0,0,0,0
2018-10-01,旭　　 川(空港),93,1316,0,83,1209,0
2018-10-01,中標津（空港）,0,0,0,0,0,0
2018-10-01,青森,0,0,0,0,0,0
2018-10-01,八戸,0,0,0,0,1,0
2018-10-01,釜石,0,0,0,0,0,0
2018-10-01,仙台塩釜,0,0,0,0,1,0
2018-10-01,小名浜,0,0,0,0,0,0
2018-10-01,酒田,0,0,0,0,0,0
2018-10-01,秋田船川,0,0,0,0,0,0
2018-10-01,宮古,0,0,0,0,0,0
2018-10-01,大船渡,0,0,0,0,0,0
2018-10-01,石巻,0,0,0,0,0,0
2018-10-01,三　　 沢(空港),2,35,259,5,33,246
2018-10-01,八　　 戸（空港）,0,0,0,0,0,0
2018-10-01,仙　　 台(空港),4779,9808,0,4794,9013,0
2018-10-01,秋　　 田(空港),299,2291,0,299,1959,0
2018-10-01,山　　 形(空港),3,1015,0,25,791,0
2018-10-01,花　　 巻(空港),120,1197,0,152,1208,0
2018-10-01,青　　 森(空港),330,2863,8,299,2300,13
2018-10-01,庄　　 内(空港),0,405,0,0,261,0
2018-10-01,福　　 島(空港),0,0,0,0,0,0
2018-10-01,茨　　城(空港),1796,5518,0,1934,5367,0
2018-10-01,東京,68,549,0,6,1,0
2018-10-01,千葉,0,8,0,1,12,0
2018-10-01,新潟,0,0,0,0,8,0
2018-10-01,直江津,0,0,0,2,1,0
2018-10-01,横　　 田(空港),21,215,0,27,222,0
2018-10-01,鹿島,0,0,0,1,3,0
2018-10-01,木更津,3,0,0,3,1,0
2018-10-01,二見,0,2,0,0,0,0
2018-10-01,柏崎,0,0,0,0,0,0
2018-10-01,日立,0,0,0,0,1,0
2018-10-01,新　　 潟(空港),2039,3282,0,2146,3189,1
2018-10-01,羽　　 田(空港),411544,351082,2497,425571,332561,2683
2018-10-01,成　　 田(空港),592785,754637,6573,597841,725208,6344
2018-10-01,横浜,7,1879,0,1718,1089,0
2018-10-01,横須賀,0,1,0,0,0,0
2018-10-01,川崎,0,1,0,0,5,0
2018-10-01,厚　　 木(空港),1,3,0,0,0,0
2018-10-01,入　　 間(空港),0,0,0,0,0,0
2018-10-01,硫黄島（空港）,0,0,0,0,0,0
2018-10-01,松　　 本(空港),56,118,0,3,144,0
2018-10-01,清水,0,1,0,2,0,0
2018-10-01,田子の浦,0,0,0,0,0,0
2018-10-01,焼津,1,10,0,3,14,0
2018-10-01,浜　　 松(空港),0,0,0,0,0,0
2018-10-01,富士山静岡（空港）,3141,7558,0,3161,7624,1
2018-10-01,中　　 部（空港）,124760,127350,31,129640,113194,61
2018-10-01,名古屋,405,2361,0,3,2,0
2018-10-01,四日市,0,5,0,2,17,0
2018-10-01,敦賀,0,0,0,0,0,0
2018-10-01,七尾,0,0,0,0,0,0
2018-10-01,名 古 屋(空港),5,12,0,9,14,0
2018-10-01,衣浦,0,0,0,0,0,0
2018-10-01,金沢,0,0,0,3365,73,0
2018-10-01,小　　 松(空港),2789,8882,0,2958,8450,0
2018-10-01,富　　 山(空港),1468,4416,0,1483,4142,0
2018-10-01,福井（新）,0,0,0,0,0,0
2018-10-01,伊勢湾シーバース,0,1,0,0,0,0
2018-10-01,福　　 井(空港),0,0,0,0,0,0
2018-10-01,能　　 登(空港),0,254,0,0,249,0
2018-10-01,三河,0,0,0,1,0,0
2018-10-01,伏木富山,0,0,0,0,0,0
2018-10-01,関　　 西(空港),301355,649945,543,311958,637881,368
2018-10-01,大阪,419,1006,0,419,770,0
2018-10-01,舞鶴,0,1,0,0,0,0
2018-10-01,堺,0,3,0,1,6,0
2018-10-01,有田,0,0,0,0,0,0
2018-10-01,白　　 浜(空港),0,0,0,0,0,0
2018-10-01,和歌山下津,0,0,0,0,0,0
2018-10-01,神戸,453,225,0,1726,4730,1
2018-10-01,姫路,0,5,0,0,2,0
2018-10-01,東播磨,2,1,0,0,0,0
2018-10-01,但　　 馬(空港),0,0,0,0,0,0
2018-10-01,尼崎西宮芦屋,0,0,0,0,0,0
2018-10-01,坂出,0,0,0,0,0,0
2018-10-01,新居浜,0,0,0,0,0,0
2018-10-01,松山,0,0,0,0,0,0
2018-10-01,徳島小松島,0,0,0,0,0,0
2018-10-01,高知,0,0,0,12,2306,14
2018-10-01,今治,0,0,0,0,0,0
2018-10-01,高松,0,0,0,2,1,0
2018-10-01,大西,0,0,0,0,0,0
2018-10-01,須崎,0,0,0,0,0,0
2018-10-01,波方,0,0,0,0,0,0
2018-10-01,直島,0,0,0,0,0,0
2018-10-01,松　　 山(空港),1305,2544,0,1319,2499,0
2018-10-01,高　　 知(空港),0,0,0,0,0,0
2018-10-01,徳　　 島(空港),0,0,0,0,0,0
2018-10-01,高　　 松(空港),2440,9510,0,2574,9483,0
2018-10-01,広島,0,2,0,11,2356,0
2018-10-01,尾道糸崎,0,0,0,1,9,0
2018-10-01,呉,0,0,0,0,1,0
2018-10-01,宇野,0,0,0,0,0,0
2018-10-01,土生,0,0,0,0,0,0
2018-10-01,水島,0,2,0,0,4,0
2018-10-01,浜田,135,578,0,0,0,0
2018-10-01,境,10,994,0,15,1007,0
2018-10-01,福山,0,0,0,0,0,0
2018-10-01,常石,1,0,0,0,1,0
2018-10-01,瀬戸田,0,0,0,0,0,0
2018-10-01,安芸津,0,0,0,0,0,0
2018-10-01,能地,0,0,0,0,2,0
2018-10-01,米　　 子(空港),520,3102,0,648,2887,0
2018-10-01,出　　 雲(空港),0,0,0,162,0,0
2018-10-01,岡　　 山(空港),4906,7897,2,5309,7225,0
2018-10-01,鳥　　 取(空港),0,0,0,0,0,0
2018-10-01,石　　 見(空港),0,0,0,0,0,0
2018-10-01,広　　 島(空港),7374,8303,57,7979,6623,40
2018-10-01,関　　 門(下関),1226,6001,0,1213,6000,0
2018-10-01,宇部,0,9,0,0,0,0
2018-10-01,徳山下松,0,0,0,0,2,0
2018-10-01,萩,0,0,0,0,0,0
2018-10-01,岩　　 国(空港),0,0,0,0,0,0
2018-10-01,山口宇部(空港),19,214,0,53,172,0
2018-10-01,福　　 岡(空港),86738,203150,849,90290,203339,828
2018-10-01,博多,5603,8893,0,6064,12997,4
2018-10-01,三池,0,0,0,0,0,0
2018-10-01,唐津,9,8,0,2,0,0
2018-10-01,長崎,4456,4514,1,34,2126,0
2018-10-01,佐世保,305,922,0,7,22,0
2018-10-01,厳原,24,6480,0,18,6518,0
2018-10-01,三角,0,0,0,0,0,0
2018-10-01,比田勝,150,29341,0,150,29029,0
2018-10-01,佐伯,0,0,0,0,1,0
2018-10-01,佐賀関,0,0,0,0,0,0
2018-10-01,大分,0,1,0,2,6,0
2018-10-01,水俣,0,0,0,0,0,0
2018-10-01,八代,0,6,0,1,4,0
2018-10-01,伊万里,0,0,0,0,0,0
2018-10-01,別府,0,0,0,0,130,0
2018-10-01,臼杵,0,0,0,0,0,0
2018-10-01,熊　　 本(空港),818,5204,0,921,5094,0
2018-10-01,長洲,0,0,0,0,1,0
2018-10-01,長　　 崎(空港),332,2210,1,553,1973,0
2018-10-01,大　　 分(空港),343,4318,0,454,3679,0
2018-10-01,福　　 江(空港),48,1,0,48,1,0
2018-10-01,関　　 門(門司),0,1,0,5,1,0
2018-10-01,関　　 門(戸畑),0,0,0,0,8,0
2018-10-01,北 九 州(空港),2434,9390,0,2507,9489,5
2018-10-01,佐護,0,0,0,0,0,0
2018-10-01,鹿児島,10,368,0,1064,1652,0
2018-10-01,鹿 児 島(空港),2204,11828,0,2418,11047,3
2018-10-01,名瀬,0,0,0,0,0,0
2018-10-01,細島,0,0,0,0,0,0
2018-10-01,志布志,0,0,0,0,0,0
2018-10-01,喜入,0,6,0,0,1,0
2018-10-01,宮　　 崎(空港),1169,4683,0,1195,4349,0
2018-10-01,川内,0,0,0,0,0,0
2018-10-01,佐　　 賀(空港),942,7867,2,1056,8082,2
2018-10-01,那覇,1140,1693,0,23,104,0
2018-10-01,那　　 覇(空港),11788,147683,1953,12540,149979,1961
2018-10-01,嘉 手 納(空港),8,166,0,7,154,0
2018-10-01,平良,11,38,0,63,64,0
2018-10-01,石垣,24,13,0,18,7,0
2018-10-01,普 天 間(空港),0,0,0,0,0,0
2018-10-01,石　　 垣(空港),334,3891,2,400,4137,2
2018-10-01,本部,0,0,0,0,0,0
2018-10-01,金武中城,4,0,0,10,6,0
2018-10-01,その他,0,16,0,8,41,0
2018-11-01,釧路,0,0,0,0,0,0
2018-11-01,稚内,0,0,0,0,0,0
2018-11-01,根室,0,0,0,0,0,0
2018-11-01,小樽,0,8,0,0,15,0
2018-11-01,室蘭,0,1,0,0,1,0
2018-11-01,函館,0,0,0,0,0,0
2018-11-01,留萌,0,0,0,0,0,0
2018-11-01,苫小牧,0,0,0,0,0,0
2018-11-01,新 千 歳(空港),20319,107417,59,19555,100067,37
2018-11-01,網走,0,0,0,0,0,0
2018-11-01,花咲,0,0,0,0,0,0
2018-11-01,紋別,0,0,0,0,0,0
2018-11-01,函　　 館(空港),438,7015,0,436,6930,0
2018-11-01,釧　　 路(空港),0,0,0,0,0,0
2018-11-01,帯　　 広(空港),149,0,0,149,0,0
2018-11-01,石狩湾,0,0,0,0,0,0
2018-11-01,女 満 別(空港),0,0,0,0,0,0
2018-11-01,旭　　 川(空港),162,407,0,166,420,0
2018-11-01,中標津（空港）,0,0,0,0,0,0
2018-11-01,青森,0,0,0,0,0,0
2018-11-01,八戸,1,0,0,0,13,0
2018-11-01,釜石,0,0,0,0,0,0
2018-11-01,仙台塩釜,0,1,0,0,4,0
2018-11-01,小名浜,0,0,0,0,0,0
2018-11-01,酒田,2,0,0,0,0,0
2018-11-01,秋田船川,0,0,0,0,0,0
2018-11-01,宮古,0,0,0,0,0,0
2018-11-01,大船渡,0,0,0,0,0,0
2018-11-01,石巻,0,0,0,0,0,0
2018-11-01,三　　 沢(空港),163,23,154,159,17,183
2018-11-01,八　　 戸（空港）,0,0,0,0,0,0
2018-11-01,仙　　 台(空港),5927,8156,3,5947,8800,0
2018-11-01,秋　　 田(空港),605,2167,0,610,2475,0
2018-11-01,山　　 形(空港),1,2008,0,1,2059,0
2018-11-01,花　　 巻(空港),251,609,0,281,649,0
2018-11-01,青　　 森(空港),595,3871,38,646,4093,34
2018-11-01,庄　　 内(空港),0,656,0,0,799,0
2018-11-01,福　　 島(空港),766,994,0,898,848,0
2018-11-01,茨　　城(空港),1611,4755,0,1645,4645,0
2018-11-01,東京,3,2,0,102,297,0
2018-11-01,千葉,0,2,0,6,10,0
2018-11-01,新潟,0,0,0,0,3,0
2018-11-01,直江津,0,0,0,0,0,0
2018-11-01,横　　 田(空港),15,304,0,20,296,0
2018-11-01,鹿島,0,0,0,0,1,0
2018-11-01,木更津,0,0,0,0,0,0
2018-11-01,二見,3,0,0,0,0,0
2018-11-01,柏崎,0,0,0,0,0,0
2018-11-01,日立,0,0,0,0,0,0
2018-11-01,新　　 潟(空港),1975,2725,0,2106,2539,0
2018-11-01,羽　　 田(空港),414562,324249,3004,419352,329660,2625
2018-11-01,成　　 田(空港),603500,671153,6796,595866,685422,6587
2018-11-01,横浜,4550,3669,1,870,1648,2
2018-11-01,横須賀,0,5,0,0,10,0
2018-11-01,川崎,0,0,0,0,2,0
2018-11-01,厚　　 木(空港),0,0,0,0,0,0
2018-11-01,入　　 間(空港),0,0,0,0,0,0
2018-11-01,硫黄島（空港）,0,0,0,0,0,0
2018-11-01,松　　 本(空港),91,34,0,1,33,0
2018-11-01,清水,0,0,0,0,0,0
2018-11-01,田子の浦,0,0,0,0,0,0
2018-11-01,焼津,0,14,0,1,12,0
2018-11-01,浜　　 松(空港),0,0,0,0,0,0
2018-11-01,富士山静岡（空港）,2905,7497,0,2690,7959,0
2018-11-01,中　　 部（空港）,135079,114183,51,136370,105044,57
2018-11-01,名古屋,0,2,0,0,8,0
2018-11-01,四日市,1720,1084,0,0,0,0
2018-11-01,敦賀,0,0,0,0,0,0
2018-11-01,七尾,0,0,0,0,0,0
2018-11-01,名 古 屋(空港),8,12,0,7,9,0
2018-11-01,衣浦,0,0,0,0,0,0
2018-11-01,金沢,0,0,0,3294,110,0
2018-11-01,小　　 松(空港),3612,5904,0,3761,6087,0
2018-11-01,富　　 山(空港),1565,2271,0,1673,1863,0
2018-11-01,福井（新）,0,0,0,0,0,0
2018-11-01,伊勢湾シーバース,0,0,0,0,0,0
2018-11-01,福　　 井(空港),0,0,0,0,0,0
2018-11-01,能　　 登(空港),0,0,0,0,0,0
2018-11-01,三河,0,1,0,0,0,0
2018-11-01,伏木富山,0,2,0,0,2,0
2018-11-01,関　　 西(空港),322245,659880,251,321850,649548,215
2018-11-01,大阪,313,2064,0,355,1986,0
2018-11-01,舞鶴,0,0,0,0,3,0
2018-11-01,堺,1,2,0,3,4,0
2018-11-01,有田,0,0,0,0,0,0
2018-11-01,白　　 浜(空港),0,0,0,0,0,0
2018-11-01,和歌山下津,1,5,0,0,0,0
2018-11-01,神戸,9,2189,0,2331,830,1
2018-11-01,姫路,1,3,0,0,0,0
2018-11-01,東播磨,0,0,0,0,1,0
2018-11-01,但　　 馬(空港),0,0,0,0,0,0
2018-11-01,尼崎西宮芦屋,0,0,0,0,4,0
2018-11-01,坂出,0,0,0,0,5,0
2018-11-01,新居浜,0,0,0,0,0,0
2018-11-01,松山,0,0,0,0,0,0
2018-11-01,徳島小松島,0,0,0,0,0,0
2018-11-01,高知,0,0,0,0,0,0
2018-11-01,今治,0,0,0,0,0,0
2018-11-01,高松,0,0,0,0,0,0
2018-11-01,大西,0,0,0,0,0,0
2018-11-01,須崎,0,0,0,0,0,0
2018-11-01,波方,0,0,0,0,0,0
2018-11-01,直島,0,0,0,0,0,0
2018-11-01,松　　 山(空港),1504,4609,0,1594,4442,0
2018-11-01,高　　 知(空港),158,1,0,156,1,0
2018-11-01,徳　　 島(空港),149,0,0,155,0,0
2018-11-01,高　　 松(空港),4058,11105,0,4272,10525,0
2018-11-01,広島,1,0,0,0,329,0
2018-11-01,尾道糸崎,0,0,0,0,0,0
2018-11-01,呉,0,1,0,2,1,0
2018-11-01,宇野,0,0,0,0,0,0
2018-11-01,土生,5,11,0,4,0,0
2018-11-01,水島,0,2,0,1,1,0
2018-11-01,浜田,0,0,0,0,0,0
2018-11-01,境,18,1145,0,13,1009,0
2018-11-01,福山,0,0,0,0,0,0
2018-11-01,常石,0,0,0,0,1,0
2018-11-01,瀬戸田,0,0,0,0,17,0
2018-11-01,安芸津,0,0,0,0,0,0
2018-11-01,能地,0,0,0,0,0,0
2018-11-01,米　　 子(空港),934,3661,0,879,3704,0
2018-11-01,出　　 雲(空港),162,0,0,0,0,0
2018-11-01,岡　　 山(空港),5423,6494,2,5704,6231,2
2018-11-01,鳥　　 取(空港),195,846,0,196,719,0
2018-11-01,石　　 見(空港),0,0,0,0,0,0
2018-11-01,広　　 島(空港),7662,7486,73,7972,6211,72
2018-11-01,関　　 門(下関),980,6848,0,942,6469,0
2018-11-01,宇部,0,0,0,0,0,0
2018-11-01,徳山下松,0,0,0,0,0,0
2018-11-01,萩,0,0,0,0,0,0
2018-11-01,岩　　 国(空港),0,0,0,0,0,0
2018-11-01,山口宇部(空港),441,1091,0,416,1148,0
2018-11-01,福　　 岡(空港),93828,196359,745,92698,192374,831
2018-11-01,博多,5181,9851,12,4731,8672,11
2018-11-01,三池,0,0,0,0,0,0
2018-11-01,唐津,0,0,0,0,0,0
2018-11-01,長崎,3323,132,0,31,312,0
2018-11-01,佐世保,2330,881,0,4,93,0
2018-11-01,厳原,6,8322,0,10,8056,0
2018-11-01,三角,0,0,0,0,0,0
2018-11-01,比田勝,169,30077,0,191,30061,0
2018-11-01,佐伯,0,0,0,0,0,0
2018-11-01,佐賀関,0,0,0,0,2,0
2018-11-01,大分,3,1,0,0,1,0
2018-11-01,水俣,0,0,0,0,0,0
2018-11-01,八代,0,8,0,0,5,0
2018-11-01,伊万里,1,0,0,0,6,0
2018-11-01,別府,0,0,0,0,0,0
2018-11-01,臼杵,0,0,0,0,1,0
2018-11-01,熊　　 本(空港),1504,7429,0,1522,6963,0
2018-11-01,長洲,0,0,0,0,0,0
2018-11-01,長　　 崎(空港),443,2088,1,629,1915,0
2018-11-01,大　　 分(空港),403,4077,0,562,3233,0
2018-11-01,福　　 江(空港),0,0,0,0,0,0
2018-11-01,関　　 門(門司),0,1,0,2,0,0
2018-11-01,関　　 門(戸畑),0,0,0,1,8,0
2018-11-01,北 九 州(空港),1974,12824,0,2136,12214,0
2018-11-01,佐護,0,0,0,0,0,0
2018-11-01,鹿児島,6,46,0,14,2139,4
2018-11-01,鹿 児 島(空港),3323,16165,3,3486,14575,0
2018-11-01,名瀬,0,0,0,0,0,0
2018-11-01,細島,0,0,0,1280,298,0
2018-11-01,志布志,0,0,0,0,0,0
2018-11-01,喜入,0,0,0,0,0,0
2018-11-01,宮　　 崎(空港),1161,3592,1,1133,3552,1
2018-11-01,川内,0,0,0,0,0,0
2018-11-01,佐　　 賀(空港),774,7297,7,848,7328,6
2018-11-01,那覇,39,64,0,4884,3531,1
2018-11-01,那　　 覇(空港),15340,125389,4060,15682,122896,4043
2018-11-01,嘉 手 納(空港),1,142,0,5,135,0
2018-11-01,平良,1095,297,0,7,7,0
2018-11-01,石垣,56,3,0,63,29,0
2018-11-01,普 天 間(空港),0,0,0,0,0,0
2018-11-01,石　　 垣(空港),57,1224,0,76,1212,0
2018-11-01,本部,0,0,0,0,0,0
2018-11-01,金武中城,0,0,0,0,3,0
2018-11-01,その他,4,21,0,13,61,0
2018-12-01,釧路,0,0,0,0,0,0
2018-12-01,稚内,0,0,0,0,0,0
2018-12-01,根室,0,0,0,0,0,0
2018-12-01,小樽,0,15,0,0,5,0
2018-12-01,室蘭,0,0,0,2,0,0
2018-12-01,函館,0,0,0,0,0,0
2018-12-01,留萌,0,0,0,0,0,0
2018-12-01,苫小牧,8,0,0,3,0,0
2018-12-01,新 千 歳(空港),11986,202064,364,14860,184620,414
2018-12-01,網走,0,0,0,0,0,0
2018-12-01,花咲,0,0,0,0,0,0
2018-12-01,紋別,0,0,0,0,0,0
2018-12-01,函　　 館(空港),192,7844,0,267,7653,0
2018-12-01,釧　　 路(空港),0,0,0,0,0,0
2018-12-01,帯　　 広(空港),0,0,0,0,0,0
2018-12-01,石狩湾,0,0,0,0,0,0
2018-12-01,女 満 別(空港),0,0,0,0,0,0
2018-12-01,旭　　 川(空港),10,1431,0,20,1363,0
2018-12-01,中標津（空港）,0,0,0,0,0,0
2018-12-01,青森,0,0,0,0,0,0
2018-12-01,八戸,0,0,0,0,0,0
2018-12-01,釜石,0,0,0,0,0,0
2018-12-01,仙台塩釜,0,2,0,0,3,0
2018-12-01,小名浜,0,0,0,0,0,0
2018-12-01,酒田,0,0,0,0,0,0
2018-12-01,秋田船川,0,0,0,0,0,0
2018-12-01,宮古,0,0,0,0,0,0
2018-12-01,大船渡,0,0,0,0,0,0
2018-12-01,石巻,1,0,0,0,0,0
2018-12-01,三　　 沢(空港),0,17,132,1,31,306
2018-12-01,八　　 戸（空港）,0,0,0,0,0,0
2018-12-01,仙　　 台(空港),5064,7467,2,5481,6853,3
2018-12-01,秋　　 田(空港),0,0,0,0,0,0
2018-12-01,山　　 形(空港),0,2168,0,1,2111,0
2018-12-01,花　　 巻(空港),180,809,0,210,596,0
2018-12-01,青　　 森(空港),440,3444,37,532,3579,74
2018-12-01,庄　　 内(空港),0,0,0,0,0,0
2018-12-01,福　　 島(空港),131,140,0,136,140,0
2018-12-01,茨　　城(空港),1441,4768,1,1983,5103,0
2018-12-01,東京,66,297,0,4,0,0
2018-12-01,千葉,5,5,0,3,11,0
2018-12-01,新潟,0,3,0,3,0,0
2018-12-01,直江津,0,0,0,0,0,0
2018-12-01,横　　 田(空港),22,147,0,16,124,0
2018-12-01,鹿島,0,0,0,0,2,0
2018-12-01,木更津,0,0,0,0,0,0
2018-12-01,二見,1,0,0,1,0,0
2018-12-01,柏崎,0,0,0,0,0,0
2018-12-01,日立,0,0,0,0,0,0
2018-12-01,新　　 潟(空港),1765,3950,0,2015,3843,0
2018-12-01,羽　　 田(空港),389649,345427,3955,395681,352022,5267
2018-12-01,成　　 田(空港),562261,708865,8812,586235,708934,11677
2018-12-01,横浜,2985,835,3,2043,213,0
2018-12-01,横須賀,0,0,0,0,10,0
2018-12-01,川崎,1,1,0,0,2,0
2018-12-01,厚　　 木(空港),0,0,0,0,0,0
2018-12-01,入　　 間(空港),0,0,0,0,0,0
2018-12-01,硫黄島（空港）,0,0,0,0,0,0
2018-12-01,松　　 本(空港),34,0,0,0,0,0
2018-12-01,清水,4,0,0,7,4,0
2018-12-01,田子の浦,0,0,0,0,0,0
2018-12-01,焼津,0,14,0,0,13,0
2018-12-01,浜　　 松(空港),0,0,0,0,0,0
2018-12-01,富士山静岡（空港）,3696,8021,0,3203,8688,1
2018-12-01,中　　 部（空港）,122630,112789,74,131083,114782,233
2018-12-01,名古屋,0,3,0,0,0,0
2018-12-01,四日市,0,8,0,0,0,0
2018-12-01,敦賀,0,0,0,0,0,0
2018-12-01,七尾,0,0,0,0,0,0
2018-12-01,名 古 屋(空港),16,16,1,9,20,0
2018-12-01,衣浦,0,0,0,0,0,0
2018-12-01,金沢,0,0,0,0,0,0
2018-12-01,小　　 松(空港),3159,5120,0,3634,4784,2
2018-12-01,富　　 山(空港),1721,2261,0,1756,2070,0
2018-12-01,福井（新）,0,0,0,0,0,0
2018-12-01,伊勢湾シーバース,0,0,0,0,0,0
2018-12-01,福　　 井(空港),0,0,0,0,0,0
2018-12-01,能　　 登(空港),0,0,0,0,0,0
2018-12-01,三河,0,2,0,0,0,0
2018-12-01,伏木富山,0,3,0,0,3,0
2018-12-01,関　　 西(空港),302795,667412,433,329585,684427,525
2018-12-01,大阪,439,1343,0,450,4031,20
2018-12-01,舞鶴,0,0,0,1,3,0
2018-12-01,堺,0,0,0,1,7,0
2018-12-01,有田,0,0,0,0,0,0
2018-12-01,白　　 浜(空港),0,0,0,0,0,0
2018-12-01,和歌山下津,0,2,0,0,0,0
2018-12-01,神戸,7,599,0,555,573,0
2018-12-01,姫路,4,3,0,0,0,0
2018-12-01,東播磨,0,0,0,0,0,0
2018-12-01,但　　 馬(空港),0,0,0,0,0,0
2018-12-01,尼崎西宮芦屋,0,0,0,0,0,0
2018-12-01,坂出,0,0,0,0,0,0
2018-12-01,新居浜,0,0,0,0,0,0
2018-12-01,松山,0,0,0,0,0,0
2018-12-01,徳島小松島,0,0,0,0,0,0
2018-12-01,高知,0,0,0,0,0,0
2018-12-01,今治,0,0,0,0,0,0
2018-12-01,高松,0,0,0,0,0,0
2018-12-01,大西,0,0,0,0,0,0
2018-12-01,須崎,0,0,0,0,0,0
2018-12-01,波方,0,0,0,0,0,0
2018-12-01,直島,0,0,0,0,0,0
2018-12-01,松　　 山(空港),1157,3517,0,1642,3366,0
2018-12-01,高　　 知(空港),0,0,0,0,0,0
2018-12-01,徳　　 島(空港),58,486,0,134,373,0
2018-12-01,高　　 松(空港),3938,10866,0,4419,11099,0
2018-12-01,広島,0,0,0,0,0,0
2018-12-01,尾道糸崎,0,0,0,0,0,0
2018-12-01,呉,0,0,0,0,0,0
